Payer,Bankruptcy month,FLAG_BAD_DEBT,# POCs,Rent,Average Receivables,Average Overdue,Payment Term Days,Payment Behavior Status,Credit Limit,Std Dev AR,Max Credit Utilization,Avg Credit Utilization,fb_rating
30331479,01-05-2019,0,1,0,770.4433333,0,14,EXCELLENT,2500,0,0,0,0
30331568,01-05-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30331624,01-03-2019,0,1,0,1597.751667,-337.0283333,14,EXCELLENT,2500,0.313489482,-0.02714,-0.222352,0
30331764,01-01-2019,0,2,0,0,0,14,EXCELLENT,2500,0,0,0,0
30331766,01-11-2019,0,1,0,0,0,14,EXCELLENT,7500,0,0,0,0
30331769,01-09-2019,0,1,0,2989.016667,0,14,EXCELLENT,11300,0.156618856,0.309417699,0.137942301,0
30334545,01-12-2019,0,1,0,1803.53,0,14,EXCELLENT,2500,0,0,0,3.5
30334560,01-12-2019,0,1,0,6454.473333,699.965,14,AVERAGE,3000,0.220777118,0.84513,0.619714667,0
30334580,01-12-2019,0,1,0,4606.608333,0,14,EXCELLENT,6900,0.054241822,0.374544928,0.29190058,5
30334583,01-09-2019,0,2,0,0,2218.33,14,STRUCTURAL OFFENDER,2500,0,0,0,2.45
30334600,01-09-2019,0,1,0,516.1616667,0,14,EXCELLENT,3000,0,0,0,0
30334644,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,4.6
30334717,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30334757,01-03-2019,0,1,4191.24,4535.94,-8.268333333,14,STRUCTURAL OFFENDER,0.01,0,200971,148580.5,4.6
30334777,01-07-2019,0,1,29096.78,48985.42833,-1236.843333,14,EXCELLENT,90000,0.073389181,0.261018333,0.164046861,4.4
30334779,01-07-2019,0,1,0,297.62,0,14,EXCELLENT,2500,0,0,0,0
30334822,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,0
30334893,01-10-2019,0,1,0,1762.42,-229.3833333,14,EXCELLENT,5100,0.024521569,-0.016694118,-0.053476471,4.9
30334937,01-03-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30334947,01-08-2019,0,1,0,3899.965,-59.63333333,14,EXCELLENT,5900,0.168984553,0.352164407,0.101609746,0
30335033,01-01-2019,0,1,0,5150.43,0,14,EXCELLENT,5400,0.179878415,0.594931481,0.479339815,0
30335041,01-08-2019,0,1,0,1357.175,0,14,EXCELLENT,2500,0,0,0,0
30335044,01-11-2019,0,1,0,8572.613333,-79.37833333,14,EXCELLENT,20700,0.03324771,0.167610145,0.118724155,0
30335048,01-06-2019,0,1,0,2614.383333,-2614.383333,14,EXCELLENT,2500,0,0,0,0
30335069,01-11-2019,0,2,0,53856.05333,-1553.18,14,STRUCTURAL OFFENDER,7900,0,0,0,2.2
30335071,01-10-2019,0,1,0,170.1216667,0,14,AVERAGE,2500,0.06332,0.12664,0.03166,0
30335078,01-05-2019,0,1,0,673.1633333,-1346.326667,14,EXCELLENT,2500,0,0,0,0
30335082,01-08-2019,0,1,0,4457.47,-249.1933333,14,EXCELLENT,10856,0.024486638,0.131351326,0.106053795,0
30335087,01-05-2019,0,1,0,100.8333333,-201.6666667,14,EXCELLENT,2500,0,0,0,0
30335090,01-06-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30335091,01-09-2019,0,1,0,417.815,0,14,EXCELLENT,3000,0,0,0,0
30335111,01-03-2019,0,2,0,31366.82,4881.316667,21,STRUCTURAL OFFENDER,7800,1.083978053,-0.167392308,-1.792602885,2.45
30335119,01-08-2019,0,1,0,0,-25.17,21,EXCELLENT,2500,0,-0.010068,-0.010068,0
30335120,01-01-2019,0,1,3535.06,11393.63,734.43,21,GOOD,35900,0.040770951,0.225720891,0.181055989,4.6
30335256,01-12-2019,0,1,0,5646.475,-41.92,21,EXCELLENT,10600,0.393978841,0.851698113,0.488700566,0
30335258,01-08-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30335283,01-03-2019,0,1,0,2326.403333,-33.92833333,14,EXCELLENT,2800,0.133946469,0.474896429,0.298789286,0
30335310,01-05-2019,0,1,0,971.7766667,0,14,EXCELLENT,2500,0.213718904,0.370172,0.185086,0
30335402,01-02-2019,0,1,0,3404.28,408.2366667,14,STRUCTURAL OFFENDER,4300,0.217645349,0.863602326,0.537134302,0
30335448,01-03-2019,0,1,0,6750.528333,0,14,EXCELLENT,8200,0,0,0,0
30335452,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30335476,01-12-2019,0,1,0,10265.41333,0,14,EXCELLENT,9100,0.817081157,2.122692308,0.924469451,0
30335502,01-07-2019,0,1,0,0,-62.92,14,EXCELLENT,2500,0,-0.025168,-0.025168,5
30335514,01-01-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30335516,01-05-2019,0,1,0,0,0,21,EXCELLENT,2500,0,0,0,0
30335547,01-03-2019,0,1,0,4241.63,0,8,EXCELLENT,3700,0.022762809,0.275405405,0.251043243,4.3
30335570,01-03-2019,0,1,0,5855.243333,-19.56166667,14,AVERAGE,5800,0,0,0,0
30335757,01-06-2019,0,1,0,8920.718333,-1956.833333,28,GOOD,12100,0.303834195,0.454250413,0.124075868,4.5
30335761,01-06-2019,0,1,0,71.79333333,0,14,EXCELLENT,2500,0,0,0,0
30335784,01-11-2019,0,2,0,12056.63667,-1564.873333,28,EXCELLENT,16000,0.054560773,0.5974875,0.518663281,4.2
30335785,01-10-2019,0,1,0,1136.623333,726.075,14,STRUCTURAL OFFENDER,0,0,0,0,4.8
30335828,01-12-2019,0,1,0,0,0,14,EXCELLENT,20300,0,0,0,4.4
30335958,01-08-2019,0,1,0,6025.711667,0,14,EXCELLENT,2500,0,0,0,0
30335984,01-08-2019,0,1,0,7408.535,523.7133333,14,AVERAGE,13200,0.080437669,0.430560606,0.363140152,0
30335994,01-05-2019,0,1,0,7916.733333,-15833.46667,14,EXCELLENT,2500,0,0,0,0
30336036,01-12-2019,0,1,0,18083.62167,0,28,EXCELLENT,85000,0.025662579,0.176407294,0.151735859,4.4
30336054,01-06-2019,0,1,0,4389.945,-4389.945,14,EXCELLENT,2500,0,0,0,4.1
30336069,01-12-2019,0,1,0,0,0,14,AVERAGE,2500,0,0,0,4.2
30336081,01-12-2019,0,1,0,1058.133333,-75.56666667,14,EXCELLENT,9200,0.061429191,0.122602174,0.063074348,4.8
30336107,01-01-2019,0,2,0,0,0,14,EXCELLENT,2500,0,0,0,0
30336115,01-08-2019,0,1,0,5132.416667,0,14,EXCELLENT,2500,0,0,0,0
30336118,01-06-2019,0,1,0,4918.073333,0,28,EXCELLENT,19000,0,0,0,0
30336122,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30336183,01-06-2019,0,1,0,584.785,0,14,EXCELLENT,2500,0,0,0,0
30338053,01-08-2019,0,1,0,2903.853333,-192.8516667,14,EXCELLENT,4500,0.106409246,0.164615556,0.041296111,0
30338062,01-11-2019,0,1,0,3658.933333,0,14,AVERAGE,2800,0,0,0,0
30338078,01-09-2019,0,1,0,0,0,14,EXCELLENT,8700,0,0,0,0
30338105,01-11-2019,0,2,0,7918.46,0,14,EXCELLENT,11500,0.021324204,0.185209565,0.157347174,0
30338107,01-12-2019,0,1,0,3719.255,1949.233333,14,EXCELLENT,12300,0.130832832,0.60929187,0.39110878,0
30338109,01-06-2019,0,1,0,716.9666667,134.8316667,14,AVERAGE,2500,0.256318576,0.687548,0.3742112,0
30338165,01-08-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30338170,01-10-2019,0,1,0,2698.37,-11.21666667,14,EXCELLENT,30000,0.008186827,0.078549667,0.071459667,0
30338193,01-10-2019,0,1,0,1796.908333,0,14,AVERAGE,28200,0.02343475,0.085318794,0.061670745,0
30338230,01-03-2019,0,1,0,1021.703333,0,14,EXCELLENT,2500,0.079492572,0.184136,0.114452,0
30338322,01-11-2019,0,1,0,2497.411667,0,14,EXCELLENT,8000,0.048744152,0.2669575,0.202944063,0
30338391,01-03-2019,0,2,0,0,0,14,AVERAGE,2500,0,0,0,0
30338397,01-05-2019,0,1,0,68.97,-137.94,14,EXCELLENT,2500,0,0,0,0
30338488,01-03-2019,0,1,0,0,-379.94,14,EXCELLENT,2500,0,-0.151976,-0.151976,0
30338496,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30338499,01-08-2019,0,1,0,1836.355,0,14,EXCELLENT,2500,0,0,0,0
30338504,01-05-2019,0,1,0,4086.115,-2298.383333,28,AVERAGE,3600,0.109782852,0.832983333,0.690809028,0
30339026,01-12-2019,0,1,0,570.285,0,14,EXCELLENT,3100,0.084856703,0.175032258,0.070012903,0
30339038,01-05-2019,0,1,0,9814.031667,0,14,EXCELLENT,24000,0.077010899,0.20773375,0.1258225,0
30345066,01-10-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30345084,01-08-2019,0,1,0,0,-52.17,14,EXCELLENT,2500,0,-0.020868,-0.020868,0
30351113,01-06-2019,0,1,0,4491.528333,0,14,EXCELLENT,3900,0.264031354,0.762382051,0.383631282,0
30351149,01-05-2019,0,1,0,510.1283333,-330.8216667,14,STRUCTURAL OFFENDER,849.19,0.345516795,0.754566116,0.455339794,0
30351165,01-04-2019,0,1,0,4755.38,-4755.78,14,EXCELLENT,2500,0,-0.00016,-0.00016,0
30351173,01-01-2019,0,1,0,2352.845,-0.4,14,EXCELLENT,2500,0,-0.00016,-0.00016,0
30351225,01-12-2019,0,1,0,4972.818333,0,14,EXCELLENT,2500,0,0,0,4.2
30351270,01-06-2019,0,1,0,638.4966667,-638.4966667,28,EXCELLENT,2500,0,0,0,0
30351302,01-10-2019,0,1,0,0,-276,14,EXCELLENT,3000,0,-0.092,-0.092,0
30351334,01-12-2019,0,1,0,213.855,0,14,EXCELLENT,2500,0.049706897,0.111148,0.0222296,0
30351352,01-09-2019,0,2,0,38636.13,-3604.723333,28,STRUCTURAL OFFENDER,85000,0.023578067,0.072288,0.0378504,0
30351401,01-08-2019,0,1,0,8576.53,-210.4683333,14,EXCELLENT,8700,0.121041992,0.445770115,0.301622126,4.8
30351406,01-05-2019,0,1,0,447.6,-895.2,14,EXCELLENT,2500,0,0,0,0
30351408,01-06-2019,0,1,0,3776.915,-3776.915,14,EXCELLENT,2500,0,0,0,0
30351453,01-01-2019,0,1,0,846.5266667,0,14,EXCELLENT,2500,0.1513466,0.26214,0.13107,0
30351592,01-12-2019,0,1,0,32.78333333,-1818.68,14,EXCELLENT,2500,0,-0.688132,-0.688132,0
30351685,01-10-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30351689,01-08-2019,0,1,0,667.34,0,14,EXCELLENT,4800,0,0,0,4.2
30351785,01-05-2019,0,1,0,893.0733333,0,14,EXCELLENT,2500,0.038728539,0.207036,0.149282,3.8
30351840,01-01-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30351843,01-07-2019,0,1,0,70.58333333,0,14,EXCELLENT,2500,0,0,0,0
30351851,01-08-2019,0,1,0,2182.283333,0,14,EXCELLENT,2500,0,0,0,0
30351890,01-11-2019,0,1,7097.18,3548.59,0,14,EXCELLENT,7500,0,0,0,0
30351934,01-09-2019,0,1,0,4781.34,-125.4416667,14,AVERAGE,6200,0.522283578,1.073087097,0.413356774,0
30351943,01-05-2019,0,1,0,270.2333333,-540.4666667,14,EXCELLENT,2500,0,0,0,4.3
30351960,01-11-2019,0,1,0,0,-1036.87,14,EXCELLENT,8000,0,-0.12960875,-0.12960875,4.6
30351988,01-01-2019,0,1,0,0,-17869.35,14,EXCELLENT,2500,0,-7.14774,-7.14774,0
30352487,01-05-2019,0,1,0,0,-1636.68,14,EXCELLENT,2500,0,-0.654672,-0.654672,0
30352492,01-07-2019,0,1,0,2343.085,-17.055,14,GOOD,1060.79,0.553272157,1.604606001,0.876617898,0
30352502,01-08-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30352505,01-03-2019,0,2,0,2880.883333,0,14,EXCELLENT,2500,0,0,0,2.4
30352521,01-03-2019,0,1,0,0,-311.68,14,EXCELLENT,2500,0,-0.124672,-0.124672,0
30352591,01-10-2019,0,2,0,0,0,14,EXCELLENT,3000,0,0,0,2.45
30352593,01-09-2019,0,1,0,74.22166667,-227.975,14,EXCELLENT,8000,0,-0.00066375,-0.00066375,0
30352671,01-03-2019,0,1,0,3673.37,0,14,EXCELLENT,6400,0.158719545,0.447846875,0.252446875,4.6
30352675,01-03-2019,0,1,0,5404.446667,-489.35,14,GOOD,3600,0.167659467,0.708030556,0.556025694,0
30352677,01-03-2019,0,1,0,112.6516667,-112.6516667,14,EXCELLENT,2500,0.135182,0,-0.067591,0
30352718,01-03-2019,0,1,0,20201.32,0,14,EXCELLENT,15700,0.064996788,0.502577707,0.428489013,4.5
30352722,01-06-2019,0,1,0,0,-619.31,14,EXCELLENT,2500,0,-0.247724,-0.247724,0
30352731,01-07-2019,0,1,0,11384.06,0,14,EXCELLENT,11100,0.182215364,0.658925225,0.456146171,0
30352771,01-11-2019,0,1,0,6482.971667,0,14,EXCELLENT,20500,0.006290326,0.155470244,0.148043537,0
30352804,01-09-2019,0,1,0,1448.215,-218.2766667,14,EXCELLENT,8800,0.074951112,0.189236364,0.061492727,4.5
30352817,01-11-2019,0,1,0,3472.976667,0,14,EXCELLENT,15700,0.017276204,0.094091083,0.069594427,4.6
30352820,01-09-2019,0,1,0,0,0,14,EXCELLENT,0.01,0,0,0,0
30352853,01-10-2019,0,1,0,7888.235,152.5016667,30,AVERAGE,13600,0.016291176,0.188297059,0.180151471,4.4
30352973,01-04-2019,0,1,0,9382.001667,-34.39333333,14,EXCELLENT,6400,0.113524967,0.5781375,0.422060938,0
30352985,01-01-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30353022,01-10-2019,0,1,0,0,0,30,EXCELLENT,3000,0,0,0,0
30353043,01-09-2019,0,1,0,25257.735,682.7783333,28,STRUCTURAL OFFENDER,0.01,0,2374849,991977.2,4.7
30353045,01-08-2019,0,1,7135.8,3567.9,0,14,EXCELLENT,2500,0,0,0,4.8
30353126,01-07-2019,0,1,0,1158.47,-310.22,14,EXCELLENT,2500,0.042443225,0.133044,0.075617,4
30353131,01-01-2019,0,1,0,1941.771667,-203.68,14,EXCELLENT,2500,0.236045217,0.546972,0.297019,0
30353232,01-03-2019,0,1,0,17610.01,-126.9566667,14,EXCELLENT,23600,0.035872297,0.256588136,0.207938559,0
30353255,01-05-2019,0,1,0,0,0,14,STRUCTURAL OFFENDER,0.01,0,0,0,0
30353265,01-07-2019,0,1,0,2031.695,0.001666667,14,AVERAGE,3750,0.225654003,0.457421333,0.156535333,0
30353296,01-10-2019,0,1,0,2761.886667,0,14,AVERAGE,6900,0,0,0,0
30353341,01-03-2019,0,1,0,2995.796667,-2995.796667,14,EXCELLENT,2500,3.594956,0,-1.797478,0
30353367,01-12-2019,0,1,0,0,0,14,AVERAGE,2800,0,0,0,0
30353457,01-08-2019,0,1,0,1704.466667,0,14,EXCELLENT,2500,0,0,0,0
30353494,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30353509,01-12-2019,0,1,8175.7,11690.12,0,28,EXCELLENT,21500,0.12581467,0.343984651,0.21884614,4.5
30353545,01-03-2019,0,1,0,740.42,-740.42,14,EXCELLENT,2500,0.888504,0,-0.444252,0
30353554,01-01-2019,0,1,0,550.34,0,14,EXCELLENT,2500,0.09307,0.18614,0.046535,0
30353560,01-10-2019,0,1,0,1232.508333,-54.73333333,14,AVERAGE,4200,0.180566662,0.492928571,0.34599881,0
30353588,01-03-2019,0,1,0,1695.17,-1695.17,14,EXCELLENT,2500,2.034204,0,-1.017102,0
30353631,01-11-2019,0,1,0,7982.846667,-43.28333333,14,EXCELLENT,17882,0.089415074,0.324770719,0.228191477,0
30353650,01-10-2019,0,1,0,670.795,-30.58666667,14,EXCELLENT,3000,0.006512404,0.095253333,0.089685,0
30353662,01-02-2019,0,1,4214.62,2446.728333,-1491.993333,14,STRUCTURAL OFFENDER,2500,0,0,0,4.6
30353687,01-11-2019,0,2,0,0,0,14,GOOD,16500,0,0,0,4.2
30353727,01-11-2019,0,1,0,0,-9.32,14,EXCELLENT,8000,0,-0.001165,-0.001165,0
30353729,01-08-2019,0,1,0,112.3033333,-51.66666667,14,EXCELLENT,2500,0.08402063,0.145528,0.072764,5
30353777,01-10-2019,0,2,0,0,0,14,EXCELLENT,3000,0,0,0,2.25
30353784,01-08-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30353797,01-01-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30353806,01-07-2019,0,1,0,779.9466667,0,14,EXCELLENT,0,0,0,0,4.7
30353814,01-04-2019,0,1,0,0,-256.99,14,EXCELLENT,0.01,0,-25699,-25699,0
30353820,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,3.5
30353864,01-05-2019,0,1,0,3712.27,0,14,EXCELLENT,16400,0,0,0,0
30353912,01-01-2019,0,1,0,3355.883333,-4.648333333,14,EXCELLENT,8600,0.113068759,0.237552326,0.150553198,0
30353923,01-03-2019,0,1,0,191.725,-191.725,14,EXCELLENT,2500,0.23007,0,-0.115035,3.9
30353942,01-01-2019,0,1,0,3123.571667,-211.565,14,EXCELLENT,3500,0.427846242,0.741051429,0.370525714,4.5
30354032,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,0
30354090,01-07-2019,0,1,0,2278.216667,-201.6666667,14,EXCELLENT,2500,0,0,0,0
30354127,01-02-2019,0,1,0,3216.086667,-281.7183333,14,AVERAGE,2500,0.239377427,0.120504,-0.111005,4.5
30354143,01-03-2019,0,7,0,117236.3267,-4705.4,28,AVERAGE,2500,0,0,0,0
30354153,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,0
30354157,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,0
30354198,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30354202,01-12-2019,0,1,0,12743.025,3798.028333,14,STRUCTURAL OFFENDER,2500,0,-0.098344,-0.098344,4.7
30354222,01-04-2019,0,1,0,15363.06833,0,14,EXCELLENT,16600,0.059274134,0.377785542,0.305280482,4.9
30354224,01-07-2019,0,1,0,10832.51667,-87.26666667,28,EXCELLENT,43100,0.076840406,0.248937587,0.152543329,4.9
30354316,01-03-2019,0,1,0,0,0,14,GOOD,3400,0,0,0,0
30354344,01-10-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,4.7
30354357,01-09-2019,0,2,0,5954.746667,-86.66666667,14,EXCELLENT,9900,0.055510061,0.209577778,0.145518182,2.05
30354361,01-10-2019,0,1,0,3265.095,0,14,EXCELLENT,3900,0.23115487,0.625976923,0.315540385,0
30354393,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30354429,01-05-2019,0,1,16342.92,16076.345,0,14,EXCELLENT,0,0,0,0,0
30354438,01-10-2019,0,1,0,1128.288333,-604.455,14,EXCELLENT,11100,0.188639058,0,-0.163366216,0
30354441,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,4.6
30354449,01-10-2019,0,1,0,4804.95,-2440.393333,14,EXCELLENT,21805,0.004917593,0.011673011,0.006887526,0
30354451,01-04-2019,0,2,0,12428.81333,0,21,EXCELLENT,3000,0.19756567,0.879986667,0.599218,0
30354491,01-12-2019,0,1,0,0,-199.4,14,EXCELLENT,2500,0,-0.07976,-0.07976,0
30354493,01-06-2019,0,1,0,898.9616667,0,14,EXCELLENT,2500,0.05931646,0.14848,0.103608,4.4
30354508,01-06-2019,0,2,0,0,0,14,EXCELLENT,2500,0,0,0,0
30354599,01-06-2019,0,1,0,3987.341667,0,14,EXCELLENT,2500,0.097036966,0.50246,0.411924,4.4
30354625,01-01-2019,0,1,0,3459.041667,0,14,EXCELLENT,9400,0.052300409,0.110994681,0.077639362,0
30354635,01-11-2019,0,1,0,11904.69667,-130.1883333,28,EXCELLENT,55000,0.019827728,0.057355818,0.031967909,4.3
30354651,01-10-2019,0,1,0,0,-12.67,14,EXCELLENT,3000,0,-0.004223333,-0.004223333,4.5
30354671,01-03-2019,0,1,0,5613.496667,-5613.496667,14,EXCELLENT,2500,6.736196,0,-3.368098,0
30354752,01-08-2019,0,1,0,4065.301667,-1069.575,14,EXCELLENT,2500,1.389851803,0.407088,-1.644494,0
30354767,01-01-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30354830,01-01-2019,0,1,0,5803.073333,0,28,GOOD,20500,0.041158166,0.391537073,0.36591122,4.4
30354923,01-11-2019,0,3,0,0,0,14,EXCELLENT,8000,0,0,0,4.666666667
30354932,01-02-2019,0,1,0,46207.52,1754.588333,21,STRUCTURAL OFFENDER,86700,0.379205277,0.13427451,-0.16348714,0
30354970,01-06-2019,0,1,0,2720.623333,-1238.771667,14,EXCELLENT,3300,1.350614895,1.883184848,-0.489488485,0
30355002,01-07-2019,0,1,0,299.6766667,0,14,EXCELLENT,2500,0,0,0,0
30355016,01-07-2019,0,2,0,1219.64,0,14,EXCELLENT,0.01,0,0,0,0
30355058,01-10-2019,0,1,0,9749.346667,-86.27333333,14,EXCELLENT,3000,0,0,0,0
30355067,01-12-2019,0,1,0,2473.515,0,14,EXCELLENT,3900,0,0,0,0
30358240,01-11-2019,0,1,0,0,0,14,EXCELLENT,22300,0,0,0,0
30358280,01-12-2019,0,1,0,1114.508333,-18.94166667,14,EXCELLENT,2500,0.100743141,0.231864,0.0699792,0
30358296,01-07-2019,0,1,4011.8,3203.598333,0,14,EXCELLENT,2500,0,0,0,0
30358419,01-12-2019,0,1,0,1502.428333,0,14,GOOD,2500,0.069744815,0.388596,0.3185024,4.7
30358423,01-06-2019,0,1,0,1931.761667,0,14,EXCELLENT,2500,0.061942409,0.125888,0.044628,4.6
30358527,01-12-2019,0,1,0,0,-386.1,21,EXCELLENT,0.01,0,-38610,-38610,0
30358536,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30358542,01-05-2019,0,1,0,58.08,0,14,EXCELLENT,2500,0,0,0,4.7
30358551,01-05-2019,0,1,0,4779.88,0,14,EXCELLENT,4200,0.303512959,0.703045238,0.273003571,0
30358582,01-06-2019,0,1,0,1205.08,-1205.08,14,EXCELLENT,2500,0,0,0,0
30358586,01-01-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30358621,01-10-2019,0,1,0,0,0,30,EXCELLENT,3000,0,0,0,5
30358633,01-10-2019,0,1,0,1091.061667,0,14,EXCELLENT,3000,0.066342074,0.14797,0.055889167,4.6
30358636,01-06-2019,0,1,0,182.71,-182.71,14,EXCELLENT,2500,0,0,0,0
30358649,01-07-2019,0,1,0,35.55333333,0,14,EXCELLENT,2500,0,0,0,4
30358703,01-03-2019,0,1,0,797.4733333,-797.4733333,14,EXCELLENT,2500,0.956968,0,-0.478484,0
30358711,01-06-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30358742,01-01-2019,0,1,0,5064.33,-437.82,14,AVERAGE,8200,0.336777521,1.10757561,0.666996341,4.4
30358773,01-07-2019,0,1,0,10721.18833,-210.9533333,14,EXCELLENT,6700,0.450730636,0.838519403,0.419903358,0
30358784,01-01-2019,0,1,0,153.88,0,14,EXCELLENT,2500,0,0,0,4.4
30358811,01-03-2019,0,1,0,2407.183333,-412.4583333,14,EXCELLENT,3200,0.620473294,0.258059375,-0.390819531,0
30358830,01-11-2019,0,1,0,0,1112.29,14,STRUCTURAL OFFENDER,3000,0,0.370763333,0.370763333,0
30358834,01-01-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30358839,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30358841,01-10-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30358852,01-06-2019,0,1,0,5845.92,-142.3083333,14,EXCELLENT,7800,0.095117506,0.423658974,0.315570513,0
30358883,01-08-2019,0,1,0,28.63666667,0,14,EXCELLENT,2500,0,0,0,0
30358885,01-01-2019,0,1,0,0,0,14,EXCELLENT,0,0,0,0,0
30358934,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,0
30358986,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,0
30358994,01-08-2019,0,1,0,16211.15,0,14,EXCELLENT,2500,0,0,0,4.6
30358997,01-06-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30358998,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30359000,01-01-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30359015,01-10-2019,0,1,0,0,0,28,EXCELLENT,3000,0,0,0,0
30359087,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30359104,01-05-2019,0,1,0,3045.708333,-6091.416667,14,EXCELLENT,2500,0,0,0,4.5
30359273,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,0
30359276,01-11-2019,0,1,0,16.64833333,16.64833333,14,AVERAGE,0.01,0,0,0,0
30359307,01-06-2019,0,1,0,3043.846667,-26.98,14,AVERAGE,2700,0.177191889,0.485144444,0.246414074,0
30359338,01-07-2019,0,1,0,4094.413333,0,14,EXCELLENT,2500,0,0,0,4.9
30359340,01-07-2019,0,1,0,6575.506667,0,14,EXCELLENT,2500,0,0,0,0
30359345,01-10-2019,0,1,0,6213.523333,515.1183333,45,GOOD,23600,0.067337393,0.524920763,0.435652331,0
30359354,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,4.5
30359394,01-06-2019,0,1,0,947.3466667,0,14,AVERAGE,2500,0.091327769,0.206512,0.1633272,4.9
30359443,01-12-2019,0,1,0,7279.026667,-3603.68,14,GOOD,0.01,0,-110369,-175337,0
30359454,01-08-2019,0,1,0,3477.4,15198.51667,14,STRUCTURAL OFFENDER,0,0,0,0,4.5
30359494,01-03-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30359495,01-08-2019,0,1,0,251.4033333,0,14,EXCELLENT,2500,0,0,0,0
30359504,01-10-2019,0,1,0,403.3333333,-806.6666667,14,EXCELLENT,2500,0,0,0,0
30359543,01-10-2019,0,1,0,1285.863333,0,14,EXCELLENT,3900,0.156426525,0.38264359,0.184255769,0
30359558,01-06-2019,0,1,12218.66,34514.96167,-286.2783333,14,GOOD,20500,0.193510049,0.644860976,0.411412195,4.5
30359575,01-06-2019,0,1,0,626.78,0,14,EXCELLENT,2500,0,0,0,4.7
30359648,01-11-2019,0,1,0,0,-378.28,14,EXCELLENT,8000,0,-0.047285,-0.047285,0
30359747,01-08-2019,0,1,0,78.44833333,0,14,EXCELLENT,2500,0,0,0,0
30359823,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,0
30359824,01-09-2019,0,2,0,4969.606667,0,14,EXCELLENT,4800,0.0403281,0.224935417,0.188186667,0
30359873,01-06-2019,0,1,0,1498.278333,0,14,EXCELLENT,20800,0.032752591,0.073237019,0.014647404,0
30359936,01-06-2019,0,1,0,0,-18.21,14,EXCELLENT,2500,0,-0.007284,-0.007284,0
30359942,01-10-2019,0,1,0,17785.945,-952.005,14,EXCELLENT,135000,0.02122253,0.082804667,0.053398315,0
30359953,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30359963,01-08-2019,0,1,0,2235.321667,192.19,14,GOOD,5520,0,-0.021255435,-0.021255435,0
30360016,01-06-2019,0,1,0,44.04333333,0,14,EXCELLENT,2500,0,0,0,0
