Payer,Bankruptcy month,FLAG_BAD_DEBT,# POCs,Rent,Perc Rent,Average Receivables,Average Overdue,Overdue,1 - 29 Days,30 - 59 Days,60 - 89 Days,Payment Term,Payment Term Days,Payment Behavior Status,Credit Limit,Std Dev AR,Max Credit Utilization,Avg Credit Utilization,Score Interval,Volume Variance,fb_likes,fb_rating,ta_reviews_average,w_avg_rating,FLAG_RENT_0,FLAG_RENT_1,sub_segment_Beer Bar,sub_segment_Beer bar,sub_segment_Bistro,sub_segment_Local Bar,sub_segment_Lounge Bar,sub_segment_Not applicable,sub_segment_Party Club,sub_segment_Party Pub,sub_segment_Quick Dining,sub_segment_Recreational,sub_segment_Restaurant,sub_segment_Sports Bar,sub_segment_Sports Club,poc_image_Mainstream,poc_image_Premium
30436409,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.0,0.0,0.0,721.68168,4.834339489357212,0.0,0.0,4.0,4.364583333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436422,2019-06-01,0,1,0.0,0.0,10752.89,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,9000.0,0.2185888943333333,0.4944000000000001,0.10385044444444444,708.6516799999998,2.0526225790193675,0.0,0.0,0.0,3.9,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30436433,2019-11-01,0,1,7362.559999999998,0.5056146684486555,3722.6183333333333,0.0,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.0,-1.82e-16,-1.82e-16,721.68168,0.4194597226517003,1239.0,4.9,5.0,4.609767441860464,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30436488,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,0.0,0.0,679.15328,0.2609233790026385,0.0,0.0,4.0,3.8370786516853927,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30436489,2019-10-01,0,1,5117.24,1.2225906934206725,6256.290000000001,-26.66666666666667,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,10500.0,0.0364608511047619,0.051804761904761916,0.01213595238095238,721.68168,1.246141400338982,419.0,4.7,4.0,4.510227272727274,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30436500,2019-08-01,0,1,0.0,0.0,776.7016666666667,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,721.68168,0.4326143831242402,0.0,0.0,0.0,4.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30436501,2019-10-01,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,631.1816,3.807263755970366,765.0,2.25,2.0,2.1024590163934422,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
30436510,2019-06-01,0,1,0.0,0.0,117.16833333333334,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,679.15328,1.6343586767266396,0.0,0.0,4.5,4.58411214953271,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30436519,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,708.6516799999998,0.38333556116225836,0.0,0.0,4.0,4.133333333333334,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30436534,2019-09-01,0,1,0.0,0.0,723.7633333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,4000.0,0.0,0.0,0.0,679.15328,1.1450400775492762,0.0,0.0,0.0,4.6,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30436540,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,0.6145190471263626,0.0,5.0,4.0,4.852331606217618,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30436557,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,0.5860922180682552,0.0,3.0,0.0,4.460869565217392,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436563,2019-01-01,0,1,0.0,0.0,2950.101666666667,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3600.0,0.3383716688888889,0.9115833333333332,0.5592465277777777,0.0,6.2771572043451505,0.0,4.4,4.0,4.2614250614250615,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436566,2019-11-01,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,0.0,0.0,618.6132,0.0,0.0,0.0,0.0,3.3499999999999996,2.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
30436587,2019-04-01,0,1,26491.44,0.6691822591247084,17727.601666666666,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2900.0,0.09036324920689656,0.46564827586206897,0.35553655172413795,699.7842,4.031974756770969,2088.0,4.7,4.5,4.508708708708709,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436608,2019-05-01,0,1,0.0,0.0,2739.693333333333,-8.405,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3900.0,0.061076280871794876,0.3948615384615385,0.33021987179487183,694.55928,2.888735263798166,0.0,0.0,4.0,4.167826086956522,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436653,2019-11-01,0,1,0.0,0.0,690.3600000000001,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,0.0,0.0,638.6516,1.5481779258504618,0.0,0.0,0.0,4.7,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30436657,2019-09-01,0,1,0.0,0.0,19567.71666666667,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,85500.0,0.029956874315789483,0.10588994152046784,0.07133113450292397,668.6292,1.5178790394084025,0.0,0.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30436660,2019-07-01,0,2,0.0,0.0,29454.43666666666,-4546.363333333334,-218.0,-218.0,0.0,0.0,014I,14,STRUCTURAL OFFENDER,0.0,0.0,0.0,0.0,670.062,3.5147848409694116,0.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0
30436661,2019-05-01,0,1,0.0,0.0,7318.496666666668,-1370.8616666666667,0.0,0.0,0.0,0.0,014I,14,STRUCTURAL OFFENDER,0.01,0.0,-12311.0,-30336.0,666.041,2.240346336211833,2746.0,4.3,4.5,4.065432098765432,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30436662,2019-03-01,0,1,0.0,0.0,8240.321666666667,-4318.533333333333,-4684.96,748.54,-1999.41,778.97,014I,14,EXCELLENT,0.01,0.0,-281876.0,-319071.0,562.3050000000002,4.26253351870261,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436669,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,7500.0,0.0,0.0,0.0,0.0,0.3535996762080325,468.0,4.6,0.0,4.401408450704225,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30436670,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,0.0,0.0,0.0,1.4421169583146383,0.0,0.0,0.0,4.5,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30436676,2019-12-01,1,1,0.0,0.0,192.5,1016.3966666666664,539.73,-220.0,-220.0,-220.0,014I,14,STRUCTURAL OFFENDER,2500.0,0.033364651952,0.303892,0.268692,679.15328,2.0846690240920047,0.0,0.0,3.5,4.1000000000000005,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30436680,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,-1.0651788467468395,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30436687,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,7500.0,0.0,0.0,0.0,0.0,2.850277134638322,0.0,0.0,4.0,4.358381502890174,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436702,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.4316184615384617,0.0,0.0,0.0,4.6,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30436707,2019-06-01,0,1,0.0,0.0,41.02166666666667,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,679.15328,1.0392927308447935,0.0,0.0,0.0,3.2000000000000006,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30436717,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,0.48063933708692275,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30436738,2019-11-01,0,1,9286.4,0.7787827719388928,7232.088333333332,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.08803745447499996,0.25064000000000003,0.14587718749999998,0.0,0.9427936352731843,0.0,0.0,4.5,4.317142857142857,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30436749,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,0.14771523454703434,0.0,0.0,0.0,4.3,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436758,2019-01-01,0,1,0.0,0.0,9072.375,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,5800.0,0.6061226167241381,1.8566034482758618,1.1189370689655171,661.3488,9.879275394743086,0.0,0.0,4.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30436763,2019-12-01,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.1424715431735488,622.5714285714286,2.4714285714285715,2.0714285714285716,2.2938958828509586,7.0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,4,3
30436769,2019-11-01,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,0.0,0.0,0.0,4.024694522855705,908.5,2.4,2.0,4.513223140495867,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0
30436788,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,7500.0,0.0,0.0,0.0,0.0,3.1582492727984075,0.0,0.0,4.0,4.205479452054795,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436798,2019-09-01,0,1,0.0,0.0,2804.175,-2804.175,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,17.959938634324253,0.0,4.8,0.0,4.667727272727274,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30436800,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,0.0,0.0,0.0,2.0602356520276763,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30436813,2019-12-01,0,1,0.0,0.0,1071.745,-270.34000000000003,-367.0,629.64,-939.64,-57.0,014I,14,EXCELLENT,0.01,0.0,-26700.0,-32700.0,0.0,1.2073166748325987,0.0,4.5,4.0,4.163768115942029,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436829,2019-11-01,0,3,0.0,0.0,13585.754999999997,302.855,0.0,0.0,0.0,0.0,014I,14,AVERAGE,6700.0,1.1816691283582088,2.529259701492537,1.1141537313432837,0.0,1.2450517171957205,0.0,0.0,0.0,1.3,3.0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0
30436834,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,708.6516799999998,1.1148835070508891,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30436847,2019-06-01,0,1,0.0,0.0,461.63,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.14559999199999998,0.265828,0.1063312,679.15328,1.675460725220975,0.0,0.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30436861,2019-06-01,1,1,0.0,0.0,1291.2516666666668,1980.0783333333334,3132.83,0.0,0.0,2076.55,014I,14,STRUCTURAL OFFENDER,0.01,0.0,313283.0,313283.0,624.6784,0.8462777412928388,263.0,4.7,2.5,4.068548387096774,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30436867,2019-07-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.9345262227440039,0.0,4.6,0.0,4.6,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436895,2019-06-01,0,1,0.0,0.0,142.695,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,699.7842,0.9282051282051282,264.0,4.9,0.0,4.742857142857143,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30436897,2019-07-01,0,1,0.0,0.0,167.49666666666667,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.103498,0.206996,0.051749,668.6292,2.4,0.0,0.0,0.0,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30436901,2019-11-01,0,1,0.0,0.0,1273.1216666666667,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,7500.0,0.0,0.0,0.0,0.0,0.6051881302578445,0.0,4.8,4.0,4.5823129251700685,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30436912,2019-02-01,0,1,0.0,0.0,1647.275,113.98333333333332,0.0,0.0,0.0,0.0,014I,14,STRUCTURAL OFFENDER,2900.0,0.2052101325862068,0.041517241379310336,-0.08829827586206898,670.062,6.9881812456003845,0.0,0.0,3.5,3.962809917355372,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30436924,2019-02-01,0,1,13804.74,1.850197106211345,25541.49,86.355,0.0,0.0,0.0,0.0,014I,14,AVERAGE,7700.0,1.5977936610389611,1.949149350649351,0.13526168831168833,681.52928,4.357038004440383,0.0,5.0,0.0,4.108823529411763,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30436930,2019-06-01,0,1,0.0,0.0,159.72,-159.72,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,3.041411515925812,0.0,0.0,4.0,4.484210526315789,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30436947,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,7500.0,0.0,0.0,0.0,0.0,1.4141728748404114,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30436983,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,1.267367499504128,0.0,0.0,4.5,4.5,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30437001,2019-12-01,0,1,0.0,0.0,5416.033333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3200.0,0.4250193728125,1.3742875,0.8579225000000003,0.0,0.97263080468852,0.0,0.0,0.0,4.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30437010,2019-11-01,0,2,0.0,0.0,8782.633333333333,-1305.34,-7832.04,-7832.04,0.0,0.0,014I,14,EXCELLENT,26000.0,0.03108809141923077,0.0,-0.026923076923076925,679.15328,0.984733214261396,1088.0,2.2,3.5,4.049594155844156,2.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
30437043,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,7500.0,0.0,0.0,0.0,0.0,7.195460228033125,0.0,0.0,0.0,4.1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30437064,2019-08-01,0,1,0.0,0.0,1357.4283333333333,-0.4,-0.4,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,-0.00016,-0.00016,0.0,1.3261804923422817,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30437105,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,0.39245842722268187,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30437109,2019-07-01,0,3,0.0,0.0,5573.78,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.0507841855462137,822.3333333333334,4.5,3.5,4.048073963838101,3.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
30437124,2019-06-01,0,1,0.0,0.0,26231.565,-203.1016666666667,22.92,181.5,0.0,0.0,014I,14,EXCELLENT,8200.0,0.2524306441463415,0.7,0.2512297560975609,702.23208,2.4026793174794765,1476.0,4.8,4.0,4.426130653266331,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30437126,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,0.0,0.0,0.0,5.499691675231244,0.0,0.0,0.0,4.2,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30437178,2019-09-01,0,1,0.0,0.0,1316.9483333333335,-8.551666666666668,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.187192726,0.439428,0.31595120000000004,0.0,1.9080373768920693,0.0,0.0,0.0,4.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30437183,2019-07-01,0,1,0.0,0.0,1650.0366666666666,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,5200.0,0.0,0.0,0.0,699.7842,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30437184,2019-10-01,0,1,0.0,0.0,0.0,8.783333333333333,0.0,0.0,0.0,0.0,014I,14,STRUCTURAL OFFENDER,0.01,0.0,1054.0,263.5,0.0,1.076167076167076,0.0,0.0,0.0,4.3,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30437187,2019-12-01,0,1,0.0,0.0,55632.395,-254.9333333333333,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,53600.0,0.0321051585261194,0.4633998134328358,0.41900350746268655,708.6516799999998,1.5908497902116623,0.0,0.0,4.5,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30437204,2019-10-01,0,1,6150.36,1.5512498455374968,9540.745,-36.378333333333345,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,48800.0,0.06954482600409836,0.1713297131147541,0.07077464139344262,630.0008,1.2773153113827793,0.0,0.0,0.0,4.2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30437209,2019-10-01,0,1,0.0,0.0,115.515,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,11000.0,0.0,0.0,0.0,679.15328,0.19421696624839924,0.0,0.0,0.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30437213,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,0.0,0.0,0.0,1.1070089500195643,0.0,4.7,3.5,4.211320754716982,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30437251,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,0.6372183556649577,0.0,0.0,4.0,4.3696145124716566,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30437252,2019-06-01,0,2,0.0,0.0,9293.826666666666,-1048.04,454.08,3140.18,-1596.9,-3146.8,014I,14,AVERAGE,0.01,0.0,169921.0,126861.8,0.0,1.2334966363847752,131.5,2.35,3.25,4.0660309503051435,2.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
30437260,2019-06-01,0,1,0.0,0.0,506.5866666666666,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,9.083501464367068,0.0,0.0,0.0,4.1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30437262,2019-03-01,0,1,0.0,0.0,881.4483333333333,-361.54,-22.54,0.0,508.5,0.0,014I,14,EXCELLENT,2500.0,0.14907033392000002,0.307108,0.098251,626.6448,3.580951113181803,0.0,0.0,0.0,4.1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30437282,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.2950837659607781,0.0,0.0,0.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30437296,2019-11-01,0,1,0.0,0.0,1442.14,-83.25666666666666,-24.34,-24.34,0.0,0.0,014I,14,EXCELLENT,8000.0,0.00152125,0.0,-0.000760625,617.99028,0.6834390781539755,0.0,0.0,4.0,4.167272727272728,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30437309,2019-01-01,0,1,0.0,0.0,78.415,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.037004,0.074008,0.018502,592.781,1.9701863354037272,0.0,0.0,3.5,3.7694235588972433,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30437354,2019-01-01,0,1,0.0,0.0,3119.0166666666664,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,4700.0,0.20383581997872333,0.6779255319148936,0.4417303191489362,721.68168,4.672851726336276,0.0,0.0,3.5,3.921787709497207,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30437462,2019-02-01,0,2,0.0,0.0,825.8433333333332,0.0,0.0,0.0,0.0,0.0,014I,14,STRUCTURAL OFFENDER,2500.0,0.10068064936,0.17438399999999998,0.08719199999999999,708.6516799999998,3.9354591836734705,2018.0,2.4,4.25,4.520627062706271,2.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
30437475,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,697.1844,1.982068965517242,0.0,0.0,0.0,4.4,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30437480,2019-05-01,0,1,0.0,0.0,930.0866666666667,-1860.1733333333332,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,562.3050000000002,6.790833432612286,0.0,0.0,4.0,4.165565217391304,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30437516,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,0.0,0.0,654.656,4.19251483654077,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30437688,2019-09-01,0,1,10457.66,0.6918765765955291,7235.410000000002,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2700.0,0.2423559257037037,0.6147777777777778,0.3243977777777777,624.6784,1.1692069395602664,0.0,0.0,4.5,4.461386138613863,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30437690,2019-04-01,0,1,0.0,0.0,2741.2383333333332,41.29333333333333,-27.19,0.0,-329.33,302.14,014I,14,AVERAGE,6500.0,0.013465257350769231,0.02592615384615385,0.0018387692307692308,702.23208,4.132116204580394,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30437934,2019-07-01,0,1,0.0,0.0,2337.3266666666664,68.30499999999999,-91.73,-91.73,0.0,0.0,028I,28,GOOD,3300.0,0.16986134630303024,0.5328515151515152,0.3142727272727273,601.2040000000001,1.5560530308683436,0.0,0.0,0.0,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30437962,2019-07-01,0,1,0.0,0.0,776.3366666666667,-1102.05,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,0.0,0.0,0.0,0.0,643.0308,0.0,0.0,0.0,0.0,3.9,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30437968,2019-03-01,0,1,0.0,0.0,7106.786666666668,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,7200.0,0.07302799015277778,0.5244333333333333,0.4297118055555556,697.1844,2.8969572562513206,0.0,0.0,4.0,4.067364016736401,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30437983,2019-03-01,0,1,0.0,0.0,70.58333333333333,0.0,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.0,0.0,0.0,643.0308,0.0,0.0,0.0,0.0,4.3,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30437985,2019-07-01,0,1,5061.46,0.4942694400429915,2501.725,-191.11666666666667,0.0,0.0,0.0,0.0,014I,14,AVERAGE,0.0,0.0,0.0,0.0,589.3476,5.300148097025118,0.0,4.9,4.5,4.711111111111111,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30437988,2019-03-01,0,1,0.0,0.0,0.0,-89.01,-89.01,0.0,0.0,0.0,014I,14,EXCELLENT,22900.0,0.0,-0.0038868995633187776,-0.0038868995633187776,703.8052,0.8516007785757436,0.0,0.0,0.0,4.5,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30437993,2019-03-01,0,1,0.0,0.0,250.0666666666667,-250.0666666666667,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.30008,0.0,-0.15004,705.29568,5.446078621599598,0.0,3.7,2.5,3.4423728813559316,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30437997,2019-07-01,0,2,10368.82,0.7100967130300266,14725.730000000003,4783.7,10778.54,-7145.12,7554.84,10368.82,014I,14,STRUCTURAL OFFENDER,2500.0,0.5304840000000001,3.216676,2.7746060000000003,679.15328,1.0342777065690234,1612.5,2.35,2.25,4.2178571428571425,0.0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
